Order ID,Customer ID,Sales Person,Order Date,Ship Date,Order Priority,SKU Code,Order Quantity,Unit Sell Price,Unit Cost Price,Discount Percent,Shipping Amount,Ship Mode,Container,Cost,Discount Amount,Discount Cost,Total Discounted Cost
55460,C591,Mrs Gail Johnson,5/26/2020,5/27/2020,High,SKU451,12,5.34,1,10%,2.99,Regular Air,Small Box,64.08,6.408,57.672,60.662
26336,C082,Mr Robert Carlton,5/26/2020,5/28/2020,High,SKU1054,39,40.98,19,10%,6.5,Regular Air,Small Box,1598.22,159.822,1438.398,1444.898
26336,C082,Mr Robert Carlton,5/26/2020,5/27/2020,High,SKU914,45,62.18,29,4%,12.78,Regular Air,Small Box,2798.1,111.924,2686.176,2698.956
17216,C263,Miss Roseanna Marr,5/27/2020,5/28/2020,Medium,SKU053,7,320.98,48,5%,58.95,Delivery Truck,Jumbo Drum,2246.86,112.343,2134.517,2193.467
3650,C224,Mr Robert Carlton,5/27/2020,5/29/2020,Not Specified,SKU356,36,3.58,1,4%,5.47,Express Air,Small Box,128.88,5.1552,123.7248,129.1948
3650,C224,Miss Roseanna Marr,5/27/2020,5/29/2020,Not Specified,SKU060,24,216.6,72,3%,64.2,Delivery Truck,Jumbo Drum,5198.4,155.952,5042.448,5106.648
40933,C362,Miss Roseanna Marr,5/27/2020,5/28/2020,High,SKU745,37,2.52,1,6%,4.28,Regular Air,Wrap Bag,93.24,5.5944,87.6456,91.9256
59878,C342,Mr Robert Carlton,5/28/2020,5/29/2020,High,SKU1091,6,17.98,6,10%,8.51,Regular Air,Medium Box,107.88,10.788,97.092,105.602
59878,C342,Miss Roseanna Marr,5/28/2020,5/29/2020,High,SKU897,23,10.9,2,8%,7.46,Regular Air,Small Box,250.7,20.056,230.644,238.104
45125,C273,Mrs Gail Johnson,5/28/2020,5/29/2020,Critical,SKU024,6,160.98,33,9%,35.02,Delivery Truck,Jumbo Box,965.88,86.9292,878.9508,913.9708
45125,C273,Miss Roseanna Marr,5/28/2020,5/29/2020,Critical,SKU1152,32,175.99,8,0%,4.99,Regular Air,Small Box,5631.68,0,5631.68,5636.67
34757,C570,Miss Roseanna Marr,5/28/2020,5/30/2020,High,SKU623,40,6.48,2,10%,6.22,Express Air,Small Box,259.2,25.92,233.28,239.5
21763,C007,Mr Robert Carlton,5/28/2020,6/2/2020,Low,SKU1237,22,65.99,17,7%,3.99,Regular Air,Small Box,1451.78,101.6246,1350.1554,1354.1454
25635,C668,Mrs Gail Johnson,5/29/2020,5/30/2020,Critical,SKU276,14,42.98,3,4%,4.62,Express Air,Small Box,601.72,24.0688,577.6512,582.2712
25635,C668,Mr Robert Carlton,5/29/2020,5/30/2020,Critical,SKU187,22,5.08,2,9%,3.63,Regular Air,Wrap Bag,111.76,10.0584,101.7016,105.3316
23363,C646,Miss Roseanna Marr,5/29/2020,6/5/2020,Low,SKU434,46,4.91,2,2%,4.97,Regular Air,Small Box,225.86,4.5172,221.3428,226.3128
29221,C360,Mr Robert Carlton,5/29/2020,6/1/2020,High,SKU578,41,7.64,1,0%,5.83,Regular Air,Wrap Bag,313.24,0,313.24,319.07
56802,C742,Mrs Gail Johnson,5/29/2020,5/30/2020,High,SKU812,50,1.68,1,9%,1,Regular Air,Wrap Bag,84,7.56,76.44,77.44
29218,C034,Mr Robert Carlton,5/29/2020,5/29/2020,Low,SKU119,19,92.23,5,4%,39.61,Express Air,Medium Box,1752.37,70.0948,1682.2752,1721.8852
29218,C034,Miss Roseanna Marr,5/29/2020,5/29/2020,Low,SKU800,26,2.88,1,4%,0.7,Regular Air,Wrap Bag,74.88,2.9952,71.8848,72.5848
29218,C034,Mr Robert Carlton,5/29/2020,5/31/2020,Low,SKU1251,13,205.99,76,2%,8.99,Regular Air,Small Box,2677.87,53.5574,2624.3126,2633.3026
42177,C695,Mr Robert Carlton,5/30/2020,5/31/2020,Not Specified,SKU1234,49,28.99,10,3%,8.59,Regular Air,Medium Box,1420.51,42.6153,1377.8947,1386.4847
42177,C695,Mr Robert Carlton,5/30/2020,6/2/2020,Not Specified,SKU110,38,9.77,3,0%,6.02,Regular Air,Medium Box,371.26,0,371.26,377.28
50181,C583,Mr Robert Carlton,5/30/2020,5/31/2020,High,SKU036,2,135.99,64,4%,28.63,Delivery Truck,Jumbo Drum,271.98,10.8792,261.1008,289.7308
38914,C028,Mrs Gail Johnson,5/30/2020,5/31/2020,Medium,SKU134,43,10.64,2,8%,5.16,Regular Air,Small Box,457.52,36.6016,420.9184,426.0784
27138,C124,Miss Roseanna Marr,5/30/2020,6/1/2020,High,SKU008,31,100.98,36,7%,35.84,Delivery Truck,Jumbo Box,3130.38,219.1266,2911.2534,2947.0934
27138,C124,Mrs Gail Johnson,5/30/2020,6/1/2020,High,SKU1256,37,65.99,17,10%,8.99,Regular Air,Small Box,2441.63,244.163,2197.467,2206.457
1285,C669,Miss Roseanna Marr,5/31/2020,5/31/2020,Critical,SKU018,27,130.98,40,0%,54.74,Delivery Truck,Jumbo Box,3536.46,0,3536.46,3591.2
1285,C669,Mrs Gail Johnson,5/31/2020,6/1/2020,Critical,SKU228,8,218.75,39,5%,69.64,Delivery Truck,Jumbo Box,1750,87.5,1662.5,1732.14
48614,C565,Mrs Gail Johnson,5/31/2020,5/31/2020,Critical,SKU1246,46,195.99,27,1%,8.99,Regular Air,Small Box,9015.54,90.1554,8925.3846,8934.3746
33029,C686,Miss Roseanna Marr,5/31/2020,6/2/2020,High,SKU230,39,417.4,30,2%,75.23,Delivery Truck,Jumbo Box,16278.6,325.572,15953.028,16028.258
33029,C686,Mr Robert Carlton,5/31/2020,6/1/2020,High,SKU1162,8,115.99,8,10%,2.5,Regular Air,Small Box,927.92,92.792,835.128,837.628
48993,C664,Miss Roseanna Marr,5/31/2020,5/31/2020,Low,SKU623,17,6.48,3,8%,6.22,Express Air,Small Box,110.16,8.8128,101.3472,107.5672
47456,C109,Miss Roseanna Marr,5/31/2020,6/7/2020,Low,SKU720,43,6.48,2,8%,7.91,Regular Air,Small Box,278.64,22.2912,256.3488,264.2588
50883,C602,Miss Roseanna Marr,6/1/2020,6/1/2020,Low,SKU071,35,180.98,39,1%,30,Delivery Truck,Jumbo Drum,6334.3,63.343,6270.957,6300.957
36832,C097,Miss Roseanna Marr,6/1/2020,6/8/2020,Low,SKU427,43,12.97,3,9%,1.49,Regular Air,Small Box,557.71,50.1939,507.5161,509.0061
36832,C097,Mr Robert Carlton,6/1/2020,6/6/2020,Low,SKU992,24,2.12,1,6%,1.99,Express Air,Small Pack,50.88,3.0528,47.8272,49.8172
53762,C343,Miss Roseanna Marr,6/1/2020,6/2/2020,Critical,SKU534,28,4.98,1,7%,0.49,Regular Air,Small Box,139.44,9.7608,129.6792,130.1692
23911,C159,Mr Robert Carlton,6/1/2020,6/2/2020,Critical,SKU042,21,122.99,26,10%,70.2,Delivery Truck,Jumbo Drum,2582.79,258.279,2324.511,2394.711
23911,C159,Mrs Gail Johnson,6/1/2020,6/2/2020,Critical,SKU1047,19,50.98,24,3%,6.5,Regular Air,Small Box,968.62,29.0586,939.5614,946.0614
23911,C159,Miss Roseanna Marr,6/1/2020,6/2/2020,Critical,SKU634,3,35.44,7,0%,7.5,Regular Air,Small Box,106.32,0,106.32,113.82
12292,C446,Mr Robert Carlton,6/2/2020,6/2/2020,Not Specified,SKU1042,32,26.31,5,10%,5.89,Regular Air,Small Box,841.92,84.192,757.728,763.618
3654,C424,Mrs Gail Johnson,6/2/2020,6/7/2020,Low,SKU1134,39,204.1,79,3%,13.99,Regular Air,Medium Box,7959.9,238.797,7721.103,7735.093
3654,C424,Mr Robert Carlton,6/2/2020,6/2/2020,Low,SKU323,47,279.81,4,10%,23.19,Delivery Truck,Jumbo Drum,13151.07,1315.107,11835.963,11859.153
9024,C428,Mr Robert Carlton,6/2/2020,6/2/2020,Medium,SKU1262,44,65.99,2,7%,2.79,Regular Air,Small Box,2903.56,203.2492,2700.3108,2703.1008
9024,C428,Mr Robert Carlton,6/2/2020,6/3/2020,Medium,SKU605,2,5.43,1,3%,0.95,Regular Air,Wrap Bag,10.86,0.3258,10.5342,11.4842
9024,C428,Mr Robert Carlton,6/2/2020,6/4/2020,Medium,SKU1048,30,40.98,14,9%,6.5,Regular Air,Small Box,1229.4,110.646,1118.754,1125.254
46055,C487,Mrs Gail Johnson,6/2/2020,6/4/2020,Medium,SKU1047,25,50.98,14,4%,6.5,Regular Air,Small Box,1274.5,50.98,1223.52,1230.02
3654,C424,Mrs Gail Johnson,6/2/2020,6/7/2020,Low,SKU152,41,2.08,1,0%,5.33,Regular Air,Small Box,85.28,0,85.28,90.61
19652,C736,Mr Robert Carlton,6/2/2020,6/3/2020,Critical,SKU047,28,89.99,34,1%,42,Delivery Truck,Jumbo Drum,2519.72,25.1972,2494.5228,2536.5228
19652,C736,Mrs Gail Johnson,6/2/2020,6/4/2020,Critical,SKU1254,34,65.99,32,5%,3.99,Regular Air,Small Box,2243.66,112.183,2131.477,2135.467
1027,C321,Mrs Gail Johnson,6/2/2020,6/4/2020,Medium,SKU012,19,70.98,25,4%,46.74,Delivery Truck,Jumbo Box,1348.62,53.9448,1294.6752,1341.4152
3172,C050,Mrs Gail Johnson,6/2/2020,6/4/2020,Not Specified,SKU1197,33,20.99,1,5%,3.3,Regular Air,Small Pack,692.67,34.6335,658.0365,661.3365
44679,C220,Miss Roseanna Marr,6/3/2020,6/4/2020,Medium,SKU351,22,5.98,1,7%,1.49,Regular Air,Small Box,131.56,9.2092,122.3508,123.8408
44679,C220,Mrs Gail Johnson,6/3/2020,6/5/2020,Medium,SKU208,35,60.65,29,8%,12.23,Regular Air,Medium Box,2122.75,169.82,1952.93,1965.16
34754,C591,Mrs Gail Johnson,6/4/2020,6/6/2020,Critical,SKU580,16,37.94,9,3%,5.08,Regular Air,Wrap Bag,607.04,18.2112,588.8288,593.9088
23809,C582,Mrs Gail Johnson,6/4/2020,6/6/2020,Not Specified,SKU427,7,12.97,5,10%,1.49,Regular Air,Small Box,90.79,9.079,81.711,83.201
37315,C483,Mr Robert Carlton,6/5/2020,6/12/2020,Low,SKU681,43,4.28,2,10%,5.17,Regular Air,Small Box,184.04,18.404,165.636,170.806
37315,C483,Mrs Gail Johnson,6/5/2020,6/12/2020,Low,SKU1152,31,175.99,14,5%,4.99,Express Air,Small Box,5455.69,272.7845,5182.9055,5187.8955
36354,C333,Mrs Gail Johnson,6/5/2020,6/7/2020,Medium,SKU314,13,363.25,82,7%,19.99,Regular Air,Small Box,4722.25,330.5575,4391.6925,4411.6825
56805,C182,Mrs Gail Johnson,6/5/2020,6/6/2020,High,SKU949,38,370.98,162,1%,99,Delivery Truck,Jumbo Drum,14097.24,140.9724,13956.2676,14055.2676
15591,C098,Miss Roseanna Marr,6/6/2020,6/8/2020,Critical,SKU105,31,12.58,2,0%,5.16,Regular Air,Small Box,389.98,0,389.98,395.14
24390,C429,Mr Robert Carlton,6/6/2020,6/8/2020,Low,SKU1047,2,50.98,18,10%,6.5,Express Air,Small Box,101.96,10.196,91.764,98.264
37762,C038,Mr Robert Carlton,6/6/2020,6/7/2020,Medium,SKU719,20,6.48,2,2%,6.74,Regular Air,Small Box,129.6,2.592,127.008,133.748
39943,C638,Miss Roseanna Marr,6/7/2020,6/8/2020,High,SKU978,16,1.7,1,2%,1.99,Regular Air,Small Pack,27.2,0.544,26.656,28.646
39943,C638,Mr Robert Carlton,6/7/2020,6/9/2020,High,SKU1197,12,20.99,3,9%,3.3,Regular Air,Small Pack,251.88,22.6692,229.2108,232.5108
21028,C298,Mrs Gail Johnson,6/7/2020,6/9/2020,Critical,SKU483,38,11.58,4,4%,6.97,Regular Air,Small Box,440.04,17.6016,422.4384,429.4084
50144,C526,Mrs Gail Johnson,6/7/2020,6/7/2020,Critical,SKU411,36,120.98,20,10%,9.07,Express Air,Small Box,4355.28,435.528,3919.752,3928.822
2054,C432,Mr Robert Carlton,6/7/2020,6/10/2020,Not Specified,SKU314,1,363.25,112,9%,19.99,Regular Air,Small Box,363.25,32.6925,330.5575,350.5475
2054,C432,Miss Roseanna Marr,6/7/2020,6/9/2020,Not Specified,SKU195,34,22.98,10,3%,7.58,Regular Air,Small Box,781.32,23.4396,757.8804,765.4604
9505,C492,Miss Roseanna Marr,6/7/2020,6/9/2020,High,SKU977,2,152.48,18,3%,4,Regular Air,Small Box,304.96,9.1488,295.8112,299.8112
9505,C492,Mr Robert Carlton,6/7/2020,6/10/2020,High,SKU1051,5,32.98,9,10%,5.5,Regular Air,Small Box,164.9,16.49,148.41,153.91
868,C129,Mrs Gail Johnson,6/8/2020,6/9/2020,Not Specified,SKU299,32,21.78,10,0%,5.94,Regular Air,Medium Box,696.96,0,696.96,702.9
868,C129,Mrs Gail Johnson,6/8/2020,6/10/2020,Not Specified,SKU984,31,47.98,15,4%,3.61,Regular Air,Small Pack,1487.38,59.4952,1427.8848,1431.4948
29856,C469,Miss Roseanna Marr,6/8/2020,6/11/2020,Medium,SKU577,24,4.98,2,4%,0.8,Regular Air,Wrap Bag,119.52,4.7808,114.7392,115.5392
35012,C747,Miss Roseanna Marr,6/8/2020,6/8/2020,Medium,SKU326,10,11.97,1,4%,4.98,Regular Air,Small Box,119.7,4.788,114.912,119.892
35012,C747,Miss Roseanna Marr,6/8/2020,6/9/2020,Medium,SKU1250,11,195.99,2,8%,4.2,Regular Air,Small Box,2155.89,172.4712,1983.4188,1987.6188
19874,C505,Miss Roseanna Marr,6/8/2020,6/9/2020,High,SKU925,31,9.71,2,0%,9.45,Regular Air,Small Box,301.01,0,301.01,310.46
55431,C435,Mr Robert Carlton,6/8/2020,6/9/2020,Not Specified,SKU313,13,289.53,48,3%,19.99,Regular Air,Small Box,3763.89,112.9167,3650.9733,3670.9633
39686,C613,Mrs Gail Johnson,6/8/2020,6/9/2020,Not Specified,SKU324,2,328.14,160,6%,91.05,Delivery Truck,Jumbo Drum,656.28,39.3768,616.9032,707.9532
39686,C613,Mrs Gail Johnson,6/8/2020,6/9/2020,Not Specified,SKU1174,48,65.99,12,0%,5.26,Regular Air,Small Box,3167.52,0,3167.52,3172.78
55431,C435,Mrs Gail Johnson,6/8/2020,6/9/2020,Not Specified,SKU825,39,1.6,1,10%,1.29,Regular Air,Wrap Bag,62.4,6.24,56.16,57.45
45664,C420,Miss Roseanna Marr,6/9/2020,6/10/2020,Not Specified,SKU082,24,19.98,1,9%,10.49,Regular Air,Small Box,479.52,43.1568,436.3632,446.8532
38851,C100,Mrs Gail Johnson,6/10/2020,6/11/2020,Critical,SKU341,1,3.74,1,6%,4.69,Regular Air,Small Box,3.74,0.2244,3.5156,8.2056
43874,C543,Mrs Gail Johnson,6/10/2020,6/11/2020,High,SKU804,46,3.28,1,9%,5,Regular Air,Wrap Bag,150.88,13.5792,137.3008,142.3008
42887,C771,Miss Roseanna Marr,6/10/2020,6/11/2020,Medium,SKU489,3,9.78,3,1%,5.76,Regular Air,Small Box,29.34,0.2934,29.0466,34.8066
42887,C771,Mr Robert Carlton,6/10/2020,6/12/2020,Medium,SKU752,11,21.38,4,4%,8.99,Regular Air,Small Pack,235.18,9.4072,225.7728,234.7628
42887,C771,Miss Roseanna Marr,6/10/2020,6/12/2020,Medium,SKU223,3,145.98,66,1%,51.92,Delivery Truck,Jumbo Box,437.94,4.3794,433.5606,485.4806
39938,C166,Miss Roseanna Marr,6/10/2020,6/11/2020,High,SKU808,5,34.58,17,10%,8.99,Regular Air,Small Pack,172.9,17.29,155.61,164.6
44839,C408,Mrs Gail Johnson,6/11/2020,6/13/2020,Critical,SKU179,27,33.98,9,9%,19.99,Express Air,Small Box,917.46,82.5714,834.8886,854.8786
28901,C779,Miss Roseanna Marr,6/11/2020,6/12/2020,High,SKU641,23,40.99,7,10%,5.86,Regular Air,Small Box,942.77,94.277,848.493,854.353
12551,C302,Miss Roseanna Marr,6/11/2020,6/18/2020,Low,SKU1143,46,125.99,16,1%,5.26,Regular Air,Small Box,5795.54,57.9554,5737.5846,5742.8446
43460,C065,Mr Robert Carlton,6/11/2020,6/12/2020,Medium,SKU382,2,8.04,3,7%,8.94,Regular Air,Small Box,16.08,1.1256,14.9544,23.8944
50977,C750,Mr Robert Carlton,6/11/2020,6/11/2020,Low,SKU558,1,18.97,3,5%,9.03,Express Air,Small Box,18.97,0.9485,18.0215,27.0515
58658,C407,Miss Roseanna Marr,6/11/2020,6/12/2020,Medium,SKU019,7,120.98,3,9%,58.64,Delivery Truck,Jumbo Box,846.86,76.2174,770.6426,829.2826
58658,C407,Miss Roseanna Marr,6/11/2020,6/12/2020,Medium,SKU1044,41,20.97,7,1%,6.5,Regular Air,Small Box,859.77,8.5977,851.1723,857.6723
58658,C407,Miss Roseanna Marr,6/11/2020,6/13/2020,Medium,SKU1184,46,20.99,9,10%,0.99,Regular Air,Wrap Bag,965.54,96.554,868.986,869.976
6535,C008,Miss Roseanna Marr,6/12/2020,6/15/2020,Critical,SKU755,11,28.15,11,7%,8.99,Express Air,Small Pack,309.65,21.6755,287.9745,296.9645
17507,C459,Miss Roseanna Marr,6/12/2020,6/12/2020,Medium,SKU261,27,14.56,3,4%,3.5,Regular Air,Small Box,393.12,15.7248,377.3952,380.8952
17507,C459,Mr Robert Carlton,6/12/2020,6/14/2020,Medium,SKU1099,22,270.97,124,10%,28.06,Delivery Truck,Jumbo Drum,5961.34,596.134,5365.206,5393.266
26853,C663,Mr Robert Carlton,6/12/2020,6/16/2020,Low,SKU479,21,2.66,1,0%,6.35,Regular Air,Small Box,55.86,0,55.86,62.21
10823,C332,Miss Roseanna Marr,6/12/2020,6/12/2020,Low,SKU439,3,43.41,18,3%,2.99,Regular Air,Small Box,130.23,3.9069,126.3231,129.3131
26274,C015,Mrs Gail Johnson,6/12/2020,6/13/2020,Not Specified,SKU557,41,9.11,3,6%,2.15,Regular Air,Wrap Bag,373.51,22.4106,351.0994,353.2494
9573,C261,Miss Roseanna Marr,6/13/2020,6/14/2020,Medium,SKU885,41,3.14,1,0%,1.92,Regular Air,Wrap Bag,128.74,0,128.74,130.66
48868,C600,Miss Roseanna Marr,6/13/2020,6/15/2020,Not Specified,SKU936,47,167.27,36,5%,35,Express Air,Large Box,7861.69,393.0845,7468.6055,7503.6055
48868,C600,Miss Roseanna Marr,6/13/2020,6/14/2020,Not Specified,SKU1205,43,195.99,9,7%,3.99,Regular Air,Small Box,8427.57,589.9299,7837.6401,7841.6301
43815,C175,Miss Roseanna Marr,6/13/2020,6/14/2020,Not Specified,SKU424,40,16.51,4,7%,2.99,Regular Air,Small Box,660.4,46.228,614.172,617.162
43815,C175,Mr Robert Carlton,6/13/2020,6/14/2020,Not Specified,SKU559,22,55.48,5,1%,6.79,Regular Air,Small Box,1220.56,12.2056,1208.3544,1215.1444
43815,C175,Mr Robert Carlton,6/13/2020,6/14/2020,Not Specified,SKU954,45,78.8,14,3%,35,Regular Air,Large Box,3546,106.38,3439.62,3474.62
9573,C261,Mr Robert Carlton,6/13/2020,6/14/2020,Medium,SKU596,21,6.35,2,1%,1.02,Express Air,Wrap Bag,133.35,1.3335,132.0165,133.0365
14241,C504,Miss Roseanna Marr,6/14/2020,6/15/2020,Critical,SKU779,22,11.55,1,3%,2.36,Regular Air,Wrap Bag,254.1,7.623,246.477,248.837
28899,C352,Miss Roseanna Marr,6/14/2020,6/16/2020,Low,SKU1228,27,205.99,37,6%,5,Regular Air,Small Box,5561.73,333.7038,5228.0262,5233.0262
43045,C568,Mrs Gail Johnson,6/14/2020,6/16/2020,Medium,SKU125,47,105.29,50,1%,10.12,Regular Air,Large Box,4948.63,49.4863,4899.1437,4909.2637
43045,C568,Mrs Gail Johnson,6/14/2020,6/14/2020,Medium,SKU248,12,31.76,5,5%,45.51,Delivery Truck,Jumbo Box,381.12,19.056,362.064,407.574
13383,C246,Miss Roseanna Marr,6/15/2020,6/17/2020,Not Specified,SKU963,35,20.34,1,7%,35,Regular Air,Large Box,711.9,49.833,662.067,697.067
16897,C667,Mrs Gail Johnson,6/15/2020,6/17/2020,Not Specified,SKU053,1,320.98,150,2%,58.95,Delivery Truck,Jumbo Drum,320.98,6.4196,314.5604,373.5104
16897,C667,Mr Robert Carlton,6/15/2020,6/17/2020,Not Specified,SKU815,48,2.21,1,6%,1,Regular Air,Wrap Bag,106.08,6.3648,99.7152,100.7152
6183,C340,Miss Roseanna Marr,6/15/2020,6/16/2020,Medium,SKU639,41,48.94,13,2%,5.86,Regular Air,Small Box,2006.54,40.1308,1966.4092,1972.2692
19972,C475,Mrs Gail Johnson,6/16/2020,6/18/2020,Critical,SKU170,6,14.98,1,4%,8.99,Regular Air,Small Pack,89.88,3.5952,86.2848,95.2748
53698,C734,Mrs Gail Johnson,6/16/2020,6/17/2020,Medium,SKU733,10,4.84,1,0%,0.71,Express Air,Wrap Bag,48.4,0,48.4,49.11
29893,C533,Miss Roseanna Marr,6/16/2020,6/17/2020,Medium,SKU964,24,225.02,22,7%,28.66,Delivery Truck,Jumbo Drum,5400.48,378.0336,5022.4464,5051.1064
30147,C138,Miss Roseanna Marr,6/17/2020,6/19/2020,Not Specified,SKU082,37,19.98,9,6%,10.49,Regular Air,Small Box,739.26,44.3556,694.9044,705.3944
1346,C744,Mr Robert Carlton,6/17/2020,6/19/2020,High,SKU010,48,100.98,28,9%,26.22,Delivery Truck,Jumbo Box,4847.04,436.2336,4410.8064,4437.0264
43488,C537,Mrs Gail Johnson,6/18/2020,6/19/2020,Critical,SKU292,46,48.92,11,8%,4.5,Regular Air,Small Box,2250.32,180.0256,2070.2944,2074.7944
43488,C537,Mr Robert Carlton,6/18/2020,6/19/2020,Critical,SKU482,46,15.57,7,0%,1.39,Regular Air,Small Box,716.22,0,716.22,717.61
43488,C537,Miss Roseanna Marr,6/18/2020,6/19/2020,Critical,SKU104,28,20.24,5,10%,6.67,Regular Air,Small Pack,566.72,56.672,510.048,516.718
43488,C537,Miss Roseanna Marr,6/18/2020,6/20/2020,Critical,SKU413,13,14.48,7,5%,6.46,Regular Air,Small Box,188.24,9.412,178.828,185.288
43488,C537,Mrs Gail Johnson,6/18/2020,6/20/2020,Critical,SKU1078,3,449.99,53,6%,24.49,Regular Air,Large Box,1349.97,80.9982,1268.9718,1293.4618
59680,C427,Miss Roseanna Marr,6/18/2020,6/19/2020,Critical,SKU1052,15,0.99,1,5%,2.96,Regular Air,Small Pack,14.85,0.7425,14.1075,17.0675
6885,C190,Mrs Gail Johnson,6/19/2020,6/21/2020,Low,SKU055,4,113.98,2,2%,30,Delivery Truck,Jumbo Drum,455.92,9.1184,446.8016,476.8016
6885,C190,Mr Robert Carlton,6/19/2020,6/19/2020,Low,SKU1137,40,23.99,11,9%,6.3,Regular Air,Medium Box,959.6,86.364,873.236,879.536
26407,C422,Miss Roseanna Marr,6/19/2020,6/21/2020,Critical,SKU969,34,279.48,17,4%,35,Regular Air,Large Box,9502.32,380.0928,9122.2272,9157.2272
26407,C422,Mr Robert Carlton,6/19/2020,6/20/2020,Critical,SKU1229,16,155.99,22,10%,8.99,Regular Air,Small Box,2495.84,249.584,2246.256,2255.246
33541,C393,Mrs Gail Johnson,6/19/2020,6/19/2020,Critical,SKU091,43,12.2,1,8%,6.02,Regular Air,Small Pack,524.6,41.968,482.632,488.652
46497,C351,Mrs Gail Johnson,6/19/2020,6/20/2020,High,SKU754,30,20.15,8,3%,8.99,Regular Air,Small Pack,604.5,18.135,586.365,595.355
33222,C574,Miss Roseanna Marr,6/19/2020,6/21/2020,Medium,SKU350,18,22.38,2,5%,15.1,Regular Air,Small Box,402.84,20.142,382.698,397.798
33222,C574,Mrs Gail Johnson,6/19/2020,6/20/2020,Medium,SKU066,30,60.98,10,10%,30,Delivery Truck,Jumbo Drum,1829.4,182.94,1646.46,1676.46
33222,C574,Mr Robert Carlton,6/19/2020,6/21/2020,Medium,SKU795,48,2.88,1,2%,0.7,Regular Air,Wrap Bag,138.24,2.7648,135.4752,136.1752
8294,C296,Miss Roseanna Marr,6/20/2020,6/21/2020,Medium,SKU1203,28,7.99,3,5%,5.03,Regular Air,Medium Box,223.72,11.186,212.534,217.564
41667,C631,Mr Robert Carlton,6/20/2020,6/23/2020,High,SKU1149,18,65.99,13,3%,5.31,Regular Air,Small Box,1187.82,35.6346,1152.1854,1157.4954
967,C514,Mr Robert Carlton,6/20/2020,6/22/2020,Medium,SKU1132,6,13.99,5,3%,7.51,Regular Air,Medium Box,83.94,2.5182,81.4218,88.9318
967,C514,Mr Robert Carlton,6/20/2020,6/21/2020,Medium,SKU806,42,37.74,13,1%,2.9,Regular Air,Small Pack,1585.08,15.8508,1569.2292,1572.1292
967,C514,Miss Roseanna Marr,6/20/2020,6/23/2020,Medium,SKU250,48,227.55,89,1%,32.48,Delivery Truck,Jumbo Box,10922.4,109.224,10813.176,10845.656
49255,C497,Mrs Gail Johnson,6/22/2020,6/23/2020,High,SKU025,20,70.98,26,9%,26.85,Delivery Truck,Jumbo Box,1419.6,127.764,1291.836,1318.686
25986,C071,Mr Robert Carlton,6/22/2020,6/23/2020,Medium,SKU628,48,5.78,1,8%,4.96,Regular Air,Small Box,277.44,22.1952,255.2448,260.2048
24580,C497,Mr Robert Carlton,6/23/2020,6/24/2020,High,SKU748,25,43.98,11,8%,8.99,Regular Air,Small Pack,1099.5,87.96,1011.54,1020.53
24580,C497,Mrs Gail Johnson,6/23/2020,6/25/2020,High,SKU139,14,2.23,1,1%,4.57,Regular Air,Small Pack,31.22,0.3122,30.9078,35.4778
11044,C674,Miss Roseanna Marr,6/24/2020,6/25/2020,Medium,SKU804,3,3.28,1,9%,5,Regular Air,Wrap Bag,9.84,0.8856,8.9544,13.9544
12005,C217,Miss Roseanna Marr,6/24/2020,6/26/2020,Not Specified,SKU900,4,415.88,173,4%,11.37,Regular Air,Small Box,1663.52,66.5408,1596.9792,1608.3492
19718,C784,Mr Robert Carlton,6/24/2020,6/29/2020,Low,SKU1132,6,13.99,4,3%,7.51,Regular Air,Medium Box,83.94,2.5182,81.4218,88.9318
46691,C220,Mr Robert Carlton,6/24/2020,6/26/2020,Critical,SKU157,47,36.65,5,4%,22.6,Regular Air,Large Box,1722.55,68.902,1653.648,1676.248
19074,C708,Mrs Gail Johnson,6/25/2020,6/27/2020,Critical,SKU258,17,208.16,14,1%,68.02,Delivery Truck,Jumbo Drum,3538.72,35.3872,3503.3328,3571.3528
55494,C534,Mrs Gail Johnson,6/25/2020,6/27/2020,Not Specified,SKU480,4,10.98,1,8%,4.8,Express Air,Small Box,43.92,3.5136,40.4064,45.2064
55494,C534,Mr Robert Carlton,6/25/2020,6/26/2020,Not Specified,SKU831,49,11.97,5,9%,5.81,Regular Air,Small Pack,586.53,52.7877,533.7423,539.5523
47620,C145,Miss Roseanna Marr,6/26/2020,7/5/2020,Low,SKU879,27,10.98,5,4%,3.37,Regular Air,Small Pack,296.46,11.8584,284.6016,287.9716
24386,C118,Mr Robert Carlton,6/26/2020,6/28/2020,High,SKU994,41,100.97,2,3%,7.18,Regular Air,Small Box,4139.77,124.1931,4015.5769,4022.7569
24386,C118,Miss Roseanna Marr,6/26/2020,6/28/2020,High,SKU1054,12,40.98,9,1%,6.5,Regular Air,Small Box,491.76,4.9176,486.8424,493.3424
24386,C118,Mrs Gail Johnson,6/26/2020,6/27/2020,High,SKU513,15,4.13,1,0%,0.99,Express Air,Small Box,61.95,0,61.95,62.94
14210,C332,Miss Roseanna Marr,6/26/2020,6/28/2020,Not Specified,SKU1061,19,33.29,6,0%,1.99,Regular Air,Small Pack,632.51,0,632.51,634.5
57025,C290,Mrs Gail Johnson,6/26/2020,6/28/2020,Medium,SKU371,8,8.69,3,3%,2.99,Regular Air,Small Box,69.52,2.0856,67.4344,70.4244
